"Var1","Var2","value","year"
"R1051","R1206",0.550634360829936,"2021"
"R1069_L1403","R1206",0.752326217843459,"2021"
"R1078","R1206",0.607401448109413,"2021"
"R1084","R1206",0.409395973154362,"2021"
"R1088","R1206",0.959539865132884,"2021"
"R1089","R1206",0.927232635060639,"2021"
"R1090","R1206",0.224442736356649,"2021"
"R1091","R1206",0.457382164559041,"2021"
"R1092","R1206",0.540708316752885,"2021"
"R1095","R1206",0.795874516544908,"2021"
"R1097","R1206",0.468420003984858,"2021"
"R1102","R1206",1,"2021"
"R1103","R1206",0.571472613297708,"2021"
"R1104_R1201","R1206",0.197208737864078,"2021"
"R1105","R1206",0.524704940988198,"2021"
"R1106","R1206",0.485933503836317,"2021"
"R1109","R1206",0.588361198610775,"2021"
"R1110","R1206",0.394087168546175,"2021"
"R1112","R1206",0.891694352159468,"2021"
"R1114","R1206",0.494479371930812,"2021"
"R1116_R1300","R1206",0.563643841250257,"2021"
"R1121","R1206",0.629176141332867,"2021"
"R1122","R1206",0.611,"2021"
"R1123","R1206",0.663648622616066,"2021"
"R1125","R1206",0.913016270337922,"2021"
"R1131","R1206",0.780169100691776,"2021"
"R1132","R1206",0.718508997429306,"2021"
"R1133","R1206",0.801379752927964,"2021"
"R1134","R1206",0.417320427916454,"2021"
"R1135","R1206",0.657430445600543,"2021"
"R1137_R1327_L1472","R1206",0.668448331713638,"2021"
"R1139_L1197","R1206",0.259178219214479,"2021"
"R1143","R1206",0.718666392261782,"2021"
"R1145","R1206",0.477085071492275,"2021"
"R1147_L1194","R1206",0.946808510638298,"2021"
"R1151","R1206",0.808229976876182,"2021"
"R1152","R1206",0.620629717918157,"2021"
"R1155","R1206",0.532023007163273,"2021"
"R1173","R1206",0.632350606044567,"2021"
"R1176","R1206",0.492334769116762,"2021"
"R1181","R1206",0.521319638966698,"2021"
"R1185","R1206",0.945304256067534,"2021"
"R1187","R1206",0.373079259375914,"2021"
"R1188","R1206",0.641926655719759,"2021"
"R1205","R1206",0.439720347939192,"2021"
"R1206","R1206",1,"2021"
"R1208","R1206",0.343553833723508,"2021"
"R1211","R1206",0.794449262792715,"2021"
"R1216","R1206",0.42373834163792,"2021"
"R584","R1206",0.622013952505109,"2021"
"R591","R1206",0.855511535772547,"2021"
"R597","R1206",0.775156198618875,"2021"
"R714","R1206",0.904637491835402,"2021"
"R837_R1118_R1358_L1228_L1326","R1206",0.712159863945578,"2021"
"R838","R1206",0.591592335645854,"2021"
"R867","R1206",0.31177362304194,"2021"
"R936","R1206",0.961786001609011,"2021"
"R945","R1206",0.846125011713991,"2021"
"R990","R1206",0.828191489361702,"2021"
"R1128","R1208",1,"2021"
"R1016_R1261","R1208",1,"2021"
"R1032","R1208",1,"2021"
"R1051","R1208",1,"2021"
"R1069_L1403","R1208",1,"2021"
"R1078","R1208",1,"2021"
"R1084","R1208",1,"2021"
"R1088","R1208",1,"2021"
"R1089","R1208",1,"2021"
"R1090","R1208",1,"2021"
"R1091","R1208",0.991624240433569,"2021"
"R1092","R1208",1,"2021"
"R1095","R1208",1,"2021"
"R1097","R1208",1,"2021"
"R1102","R1208",1,"2021"
"R1103","R1208",1,"2021"
"R1104_R1201","R1208",1,"2021"
"R1105","R1208",1,"2021"
"R1106","R1208",1,"2021"
"R1109","R1208",1,"2021"
"R1110","R1208",1,"2021"
"R1112","R1208",1,"2021"
"R1114","R1208",1,"2021"
"R1116_R1300","R1208",1,"2021"
"R1121","R1208",1,"2021"
"R1122","R1208",1,"2021"
"R1123","R1208",1,"2021"
"R1125","R1208",1,"2021"
"R1131","R1208",1,"2021"
"R1132","R1208",1,"2021"
"R1133","R1208",1,"2021"
"R1134","R1208",1,"2021"
"R1135","R1208",1,"2021"
"R1137_R1327_L1472","R1208",1,"2021"
"R1139_L1197","R1208",0.754403513433256,"2021"
"R1143","R1208",1,"2021"
"R1145","R1208",1,"2021"
"R1147_L1194","R1208",1,"2021"
"R1151","R1208",1,"2021"
"R1152","R1208",1,"2021"
"R1155","R1208",1,"2021"
"R1173","R1208",1,"2021"
"R1176","R1208",1,"2021"
"R1181","R1208",1,"2021"
"R1185","R1208",1,"2021"
"R1187","R1208",0.90836689239353,"2021"
"R1188","R1208",1,"2021"
"R1205","R1208",1,"2021"
"R1206","R1208",1,"2021"
"R1208","R1208",1,"2021"
"R1211","R1208",1,"2021"
"R1216","R1208",0.998696818704484,"2021"
"R584","R1208",1,"2021"
"R591","R1208",1,"2021"
"R597","R1208",1,"2021"
"R714","R1208",1,"2021"
"R837_R1118_R1358_L1228_L1326","R1208",1,"2021"
"R838","R1208",1,"2021"
"R867","R1208",1,"2021"
"R936","R1208",1,"2021"
"R945","R1208",1,"2021"
"R990","R1208",1,"2021"
"R1128","R1211",0.370972341032221,"2021"
"R1016_R1261","R1211",0.294711538461538,"2021"
"R1032","R1211",0.509484464098685,"2021"
"R1051","R1211",0.527183621123987,"2021"
"R1069_L1403","R1211",0.95320197044335,"2021"
"R1078","R1211",0.440868865647627,"2021"
"R1084","R1211",0.332519829164124,"2021"
"R1088","R1211",1,"2021"
"R1089","R1211",0.950385887541345,"2021"
"R1090","R1211",0.561491160645657,"2021"
"R1091","R1211",0.554278206602069,"2021"
"R1092","R1211",0.587823318742539,"2021"
"R1095","R1211",0.993124194241513,"2021"
"R1097","R1211",0.526001195457262,"2021"
"R1102","R1211",1,"2021"
"R1103","R1211",0.521631898057754,"2021"
"R1104_R1201","R1211",0.16504854368932,"2021"
"R1105","R1211",0.407281456291258,"2021"
"R1106","R1211",0.431450050375882,"2021"
"R1109","R1211",0.548340198691543,"2021"
"R1110","R1211",0.443767144163365,"2021"
"R1112","R1211",0.759985234403839,"2021"
"R1114","R1211",0.481905476838385,"2021"
"R1116_R1300","R1211",0.546164918774419,"2021"
"R1121","R1211",0.371523526324996,"2021"
"R1122","R1211",0.802714285714286,"2021"
"R1123","R1211",0.516278173762281,"2021"
"R1125","R1211",1,"2021"
"R1131","R1211",0.918139892390469,"2021"
"R1132","R1211",0.811482433590403,"2021"
"R1133","R1211",0.822557356008343,"2021"
"R1134","R1211",0.530514518593989,"2021"
"R1135","R1211",0.518547839855236,"2021"
"R1137_R1327_L1472","R1211",0.503239390994493,"2021"
"R1139_L1197","R1211",0.270306175077755,"2021"
"R1143","R1211",0.889277629141799,"2021"
"R1145","R1211",0.492505538134008,"2021"
"R1147_L1194","R1211",1,"2021"
"R1151","R1211",0.737965104057179,"2021"
"R1152","R1211",0.60950536352801,"2021"
"R1155","R1211",0.499276615265182,"2021"
"R1173","R1211",0.608002964060763,"2021"
"R1176","R1211",0.468528553563985,"2021"
"R1181","R1211",0.518622263720303,"2021"
"R1185","R1211",0.996834329933169,"2021"
"R1187","R1211",0.388737654390425,"2021"
"R1188","R1211",0.551833607006021,"2021"
"R1205","R1211",0.432078692789204,"2021"
"R1206","R1211",0.828559368027498,"2021"
"R1208","R1211",0.358304501854192,"2021"
"R1211","R1211",1,"2021"
"R1216","R1211",0.441931774626294,"2021"
"R584","R1211",0.570854767105912,"2021"
"R591","R1211",0.892216266604521,"2021"
"R597","R1211",0.857201578428149,"2021"
"R714","R1211",1,"2021"
"R837_R1118_R1358_L1228_L1326","R1211",0.860544217687075,"2021"
"R838","R1211",0.62182028410968,"2021"
"R867","R1211",0.247094492167761,"2021"
"R936","R1211",0.998793242156074,"2021"
"R945","R1211",0.79289663574173,"2021"
"R990","R1211",0.980851063829787,"2021"
"R1128","R1216",1,"2021"
"R1016_R1261","R1216",0.976538461538462,"2021"
"R1032","R1216",0.959695876488615,"2021"
"R1051","R1216",1,"2021"
"R1069_L1403","R1216",1,"2021"
"R1078","R1216",1,"2021"
"R1084","R1216",0.938987187309335,"2021"
"R1088","R1216",1,"2021"
"R1089","R1216",1,"2021"
"R1090","R1216",0.941583397386626,"2021"
"R1091","R1216",0.862867465922155,"2021"
"R1092","R1216",1,"2021"
"R1095","R1216",1,"2021"
"R1097","R1216",0.901773261605898,"2021"
"R1102","R1216",1,"2021"
"R1103","R1216",1,"2021"
"R1104_R1201","R1216",0.878640776699029,"2021"
"R1105","R1216",1,"2021"
"R1106","R1216",1,"2021"
"R1109","R1216",0.986753897100396,"2021"
"R1110","R1216",0.874733313014325,"2021"
"R1112","R1216",1,"2021"
"R1114","R1216",0.971004973257014,"2021"
"R1116_R1300","R1216",0.90335184042772,"2021"
"R1121","R1216",1,"2021"
"R1122","R1216",1,"2021"
"R1123","R1216",1,"2021"
"R1125","R1216",1,"2021"
"R1131","R1216",1,"2021"
"R1132","R1216",0.977720651242502,"2021"
"R1133","R1216",1,"2021"
"R1134","R1216",0.986856851757514,"2021"
"R1135","R1216",1,"2021"
"R1137_R1327_L1472","R1216",1,"2021"
"R1139_L1197","R1216",0.611646843692856,"2021"
"R1143","R1216",1,"2021"
"R1145","R1216",0.981645041571967,"2021"
"R1147_L1194","R1216",1,"2021"
"R1151","R1216",1,"2021"
"R1152","R1216",0.988478347238776,"2021"
"R1155","R1216",1,"2021"
"R1173","R1216",0.999523633091621,"2021"
"R1176","R1216",0.987309527117781,"2021"
"R1181","R1216",1,"2021"
"R1185","R1216",1,"2021"
"R1187","R1216",0.800512947422889,"2021"
"R1188","R1216",1,"2021"
"R1205","R1216",0.937755738015879,"2021"
"R1206","R1216",1,"2021"
"R1208","R1216",0.809712237668069,"2021"
"R1211","R1216",1,"2021"
"R1216","R1216",1,"2021"
"R584","R1216",1,"2021"
"R591","R1216",1,"2021"
"R597","R1216",1,"2021"
"R714","R1216",1,"2021"
"R837_R1118_R1358_L1228_L1326","R1216",1,"2021"
"R838","R1216",1,"2021"
"R867","R1216",0.886306215260232,"2021"
"R936","R1216",1,"2021"
"R945","R1216",1,"2021"
"R990","R1216",1,"2021"
"R1128","R584",0.969632164242943,"2021"
"R1016_R1261","R584",0.715769230769231,"2021"
"R1032","R584",0.539082198688855,"2021"
"R1051","R584",0.64004030595887,"2021"
"R1069_L1403","R584",0.939244663382594,"2021"
"R1078","R584",0.956824886028426,"2021"
"R1084","R584",0.169005491153142,"2021"
"R1088","R584",1,"2021"
"R1089","R584",0.566152149944873,"2021"
"R1090","R584",0.53727901614143,"2021"
"R1091","R584",0.516997865002463,"2021"
"R1092","R584",0.774612017508953,"2021"
"R1095","R584",0.993553932101418,"2021"
"R1097","R584",0.485754134289699,"2021"
"R1102","R584",0.730722891566265,"2021"
"R1103","R584",0.892405713698489,"2021"
"R1104_R1201","R584",0.176577669902913,"2021"
"R1105","R584",0.961392278455691,"2021"
"R1106","R584",0.841819731845307,"2021"
"R1109","R584",0.560132461028996,"2021"
"R1110","R584",0.356598597988418,"2021"
"R1112","R584",0.65359911406423,"2021"
"R1114","R584",0.443871008101092,"2021"
"R1116_R1300","R584",0.480156282130372,"2021"
"R1121","R584",0.997026412454084,"2021"
"R1122","R584",0.929142857142857,"2021"
"R1123","R584",1,"2021"
"R1125","R584",1,"2021"
"R1131","R584",0.987701767870869,"2021"
"R1132","R584",0.581726649528706,"2021"
"R1133","R584",0.975453232793198,"2021"
"R1134","R584",0.791849210392257,"2021"
"R1135","R584",0.993779687853427,"2021"
"R1137_R1327_L1472","R584",1,"2021"
"R1139_L1197","R584",0.221793288842349,"2021"
"R1143","R584",0.955134801399465,"2021"
"R1145","R584",0.40826836215081,"2021"
"R1147_L1194","R584",1,"2021"
"R1151","R584",0.537050662182048,"2021"
"R1152","R584",0.643325387365912,"2021"
"R1155","R584",0.482021242810261,"2021"
"R1173","R584",0.674217964325411,"2021"
"R1176","R584",0.644574128108934,"2021"
"R1181","R584",0.909845419649341,"2021"
"R1185","R584",0.70928596552937,"2021"
"R1187","R584",0.318297374519112,"2021"
"R1188","R584",0.994745484400657,"2021"
"R1205","R584",0.379129068097445,"2021"
"R1206","R584",0.532292106373997,"2021"
"R1208","R584",0.293998218318175,"2021"
"R1211","R584",0.468401272043943,"2021"
"R1216","R584",0.3626165836208,"2021"
"R584","R584",1,"2021"
"R591","R584",0.58063388487532,"2021"
"R597","R584",0.589526471555409,"2021"
"R714","R584",1,"2021"
"R837_R1118_R1358_L1228_L1326","R584",0.79047619047619,"2021"
"R838","R584",0.870003303600925,"2021"
"R867","R584",0.161192521475493,"2021"
"R936","R584",0.926387771520515,"2021"
"R945","R584",0.84959235310655,"2021"
"R990","R584",1,"2021"
"R1128","R591",0.144282862845737,"2021"
"R1016_R1261","R591",0.171826923076923,"2021"
"R1032","R591",0.320105512238644,"2021"
"R1051","R591",0.325012595612147,"2021"
"R1069_L1403","R591",0.839627805145047,"2021"
"R1078","R591",0.157012603915259,"2021"
"R1084","R591",0.687614399023795,"2021"
"R1088","R591",0.913129710432368,"2021"
"R1089","R591",0.846747519294377,"2021"
"R1090","R591",0.264411990776326,"2021"
"R1091","R591",0.613072754146822,"2021"
"R1092","R591",0.293911659371269,"2021"
"R1095","R591",0.381607219596046,"2021"
"R1097","R591",0.6664674237896,"2021"
"R1102","R591",0.976506024096386,"2021"
"R1103","R591",0.194430171616483,"2021"
"R1104_R1201","R591",0.570388349514563,"2021"
"R1105","R591",0.164632926585317,"2021"
"R1106","R591",0.158800279004883,"2021"
"R1109","R591",0.339794846942896,"2021"
"R1110","R591",0.665041145992076,"2021"
"R1112","R591",0.512956810631229,"2021"
"R1114","R591",0.268430765381127,"2021"
"R1116_R1300","R591",0.732264034546576,"2021"
"R1121","R591",0.151827881756166,"2021"
"R1122","R591",0.413285714285714,"2021"
"R1123","R591",0.204777499518397,"2021"
"R1125","R591",0.535043804755945,"2021"
"R1131","R591",0.346656418139892,"2021"
"R1132","R591",0.657347900599829,"2021"
"R1133","R591",0.53409273223167,"2021"
"R1134","R591",0.220682628629648,"2021"
"R1135","R591",0.266342456457815,"2021"
"R1137_R1327_L1472","R591",0.180434078393262,"2021"
"R1139_L1197","R591",0.134129378116062,"2021"
"R1143","R591",0.388351512656925,"2021"
"R1145","R591",0.246900083431629,"2021"
"R1147_L1194","R591",0.390257558790593,"2021"
"R1151","R591",0.423428631490435,"2021"
"R1152","R591",0.381952721493842,"2021"
"R1155","R591",0.302057235611701,"2021"
"R1173","R591",0.377282591435982,"2021"
"R1176","R591",0.295447177064518,"2021"
"R1181","R591",0.20126569146177,"2021"
"R1185","R591",0.900633134013366,"2021"
"R1187","R591",0.193075209790996,"2021"
"R1188","R591",0.219266557197592,"2021"
"R1205","R591",0.232555618784381,"2021"
"R1206","R591",0.442742567689803,"2021"
"R1208","R591",0.177795272327995,"2021"
"R1211","R591",0.442729112460249,"2021"
"R1216","R591",0.219292193688514,"2021"
"R584","R591",0.351138045239941,"2021"
"R591","R591",1,"2021"
"R597","R591",0.626109832292009,"2021"
"R714","R591",0.478772044415415,"2021"
"R837_R1118_R1358_L1228_L1326","R591",0.563860544217687,"2021"
"R838","R591",0.381896266930955,"2021"
"R867","R591",0.580596260737746,"2021"
"R936","R591",1,"2021"
"R945","R591",0.561709305594602,"2021"
"R990","R591",0.312234042553191,"2021"
"R1128","R597",0.280724265754206,"2021"
"R1016_R1261","R597",0.357115384615385,"2021"
"R1032","R597",0.462159121765778,"2021"
"R1051","R597",0.495534282966152,"2021"
"R1069_L1403","R597",0.994526546250684,"2021"
"R1078","R597",0.347680343255565,"2021"
"R1084","R597",0.726052471018914,"2021"
"R1088","R597",1,"2021"
"R1089","R597",0.935226019845645,"2021"
"R1090","R597",0.841275941583397,"2021"
"R1091","R597",0.782722943011989,"2021"
"R1092","R597",0.523597294070832,"2021"
"R1095","R597",1,"2021"
"R1097","R597",0.784419207013349,"2021"
"R1102","R597",1,"2021"
"R1103","R597",0.390093515568801,"2021"
"R1104_R1201","R597",0.659587378640777,"2021"
"R1105","R597",0.275855171034207,"2021"
"R1106","R597",0.327985739750446,"2021"
"R1109","R597",0.488207737662547,"2021"
"R1110","R597",0.709539774459006,"2021"
"R1112","R597",0.627537836840162,"2021"
"R1114","R597",0.380469800756936,"2021"
"R1116_R1300","R597",0.758379601069299,"2021"
"R1121","R597",0.275144306454434,"2021"
"R1122","R597",0.715857142857143,"2021"
"R1123","R597",0.382585243691004,"2021"
"R1125","R597",1,"2021"
"R1131","R597",0.918139892390469,"2021"
"R1132","R597",0.929091688089117,"2021"
"R1133","R597",0.835231830579175,"2021"
"R1134","R597",0.431278655119715,"2021"
"R1135","R597",0.42422528839629,"2021"
"R1137_R1327_L1472","R597",0.38127632005183,"2021"
"R1139_L1197","R597",0.190112998765297,"2021"
"R1143","R597",0.760650339576044,"2021"
"R1145","R597",0.348859288241894,"2021"
"R1147_L1194","R597",0.918812989921613,"2021"
"R1151","R597",0.564221147782216,"2021"
"R1152","R597",0.584624553039333,"2021"
"R1155","R597",0.427255725325523,"2021"
"R1173","R597",0.582173291695337,"2021"
"R1176","R597",0.453244407391969,"2021"
"R1181","R597",0.492582218072414,"2021"
"R1185","R597",1,"2021"
"R1187","R597",0.273661949650161,"2021"
"R1188","R597",0.433935413245758,"2021"
"R1205","R597",0.32962089802997,"2021"
"R1206","R597",0.568594343604897,"2021"
"R1208","R597",0.25200439205287,"2021"
"R1211","R597",0.602891008962128,"2021"
"R1216","R597",0.310821515267663,"2021"
"R584","R597",0.505320273412726,"2021"
"R591","R597",0.887438825448613,"2021"
"R597","R597",1,"2021"
"R714","R597",1,"2021"
"R837_R1118_R1358_L1228_L1326","R597",0.786309523809524,"2021"
"R838","R597",0.586306574165841,"2021"
"R867","R597",0.638706417382516,"2021"
"R936","R597",1,"2021"
"R945","R597",0.732171305407178,"2021"
"R990","R597",0.916489361702128,"2021"
"R1128","R714",0.0667236954662104,"2021"
"R1016_R1261","R714",0.0661538461538462,"2021"
"R1032","R714",0.0593894255013771,"2021"
"R1051","R714",0.0701232079879082,"2021"
"R1069_L1403","R714",0.188013136288998,"2021"
"R1078","R714",0.0956020380799142,"2021"
"R1084","R714",0,"2021"
"R1088","R714",0.288377627925426,"2021"
"R1089","R714",0.0595369349503859,"2021"
"R1090","R714",0.231360491929285,"2021"
"R1091","R714",0.0824437510264411,"2021"
"R1092","R714",0.121846398726622,"2021"
"R1095","R714",0.542329179200688,"2021"
"R1097","R714",0.0637577206614864,"2021"
"R1102","R714",0.0602409638554217,"2021"
"R1103","R714",0.14428116329257,"2021"
"R1104_R1201","R714",0,"2021"
"R1105","R714",0.0624124824964993,"2021"
"R1106","R714",0.111524451677904,"2021"
"R1109","R714",0.0618286083515063,"2021"
"R1110","R714",0.0118866199329473,"2021"
"R1112","R714",0.0792912513842746,"2021"
"R1114","R714",0.0478871477276282,"2021"
"R1116_R1300","R714",0.0639522928233601,"2021"
"R1121","R714",0.0594717509183138,"2021"
"R1122","R714",0.197142857142857,"2021"
"R1123","R714",0.0928530148333654,"2021"
"R1125","R714",0.874843554443054,"2021"
"R1131","R714",0.479246733282091,"2021"
"R1132","R714",0.161632390745501,"2021"
"R1133","R714",0.245628108454998,"2021"
"R1134","R714",0.144370860927152,"2021"
"R1135","R714",0.163650757747116,"2021"
"R1137_R1327_L1472","R714",0.116132167152575,"2021"
"R1139_L1197","R714",0.0239282309363425,"2021"
"R1143","R714",0.256019757151677,"2021"
"R1145","R714",0.0440461463218159,"2021"
"R1147_L1194","R714",0.288913773796193,"2021"
"R1151","R714",0.080460374185411,"2021"
"R1152","R714",0.0760329757647994,"2021"
"R1155","R714",0.0540244892198031,"2021"
"R1173","R714",0.0810353040808765,"2021"
"R1176","R714",0.0709091751192627,"2021"
"R1181","R714",0.136632430750078,"2021"
"R1185","R714",0.167604642982765,"2021"
"R1187","R714",0.034443969493127,"2021"
"R1188","R714",0.131800766283525,"2021"
"R1205","R714",0.0414871419667778,"2021"
"R1206","R714",0.083519266718929,"2021"
"R1208","R714",0.0317180799270754,"2021"
"R1211","R714",0.0885226944203527,"2021"
"R1216","R714",0.0391209914398876,"2021"
"R584","R714",0.107885279402438,"2021"
"R591","R714",0.0854113260312282,"2021"
"R597","R714",0.125863202893785,"2021"
"R714","R714",1,"2021"
"R837_R1118_R1358_L1228_L1326","R714",0.130187074829932,"2021"
"R838","R714",0.126445325404691,"2021"
"R867","R714",0,"2021"
"R936","R714",0.101367658889783,"2021"
"R945","R714",0.140567894292944,"2021"
"R990","R714",0.341489361702128,"2021"
"R1128","R837_R1118_R1358_L1228_L1326",0.500570287995438,"2021"
"R1016_R1261","R837_R1118_R1358_L1228_L1326",0.331730769230769,"2021"
"R1032","R837_R1118_R1358_L1228_L1326",0.439582605997129,"2021"
"R1051","R837_R1118_R1358_L1228_L1326",0.524710300920625,"2021"
"R1069_L1403","R837_R1118_R1358_L1228_L1326",0.964148877941981,"2021"
